APS_100_mean	Control_mean	M	D	prob	ranking
LMNTD2	NA	NA	NA	NA	NA	0
RP11-496I9.1	NA	NA	NA	NA	NA	0
RASSF7	NA	NA	NA	NA	NA	0
MIR210HG	NA	NA	NA	NA	NA	0
MIR210	NA	NA	NA	NA	NA	0
PHRF1	3.33699661406077	5.00549492109115	-0.584962500721156	1.66849830703038	0.425168473186376	-1.76806892620543
IRF7	NA	NA	NA	NA	NA	0
CDHR5	NA	NA	NA	NA	NA	0
SCT	NA	NA	NA	NA	NA	0
DRD4	NA	NA	NA	NA	NA	0
DEAF1	3.33699661406077	10.0109898421823	-1.58496250072116	6.67399322812154	0.468233670279706	-6.85961308950471
RP11-754B17.1	NA	NA	NA	NA	NA	0
EPS8L2	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
TMEM80	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
AP006621.9	NA	NA	NA	NA	NA	0
TALDO1	36.7069627546685	40.0439593687292	-0.125530882083859	3.33699661406077	0.425168473186376	-3.33935688488214
PDDC1	10.0109898421823	5.00549492109115	1	5.00549492109115	0.468233670279706	5.10440784078519
AP006621.5	NA	NA	NA	NA	NA	0
CMB9-55F22.1	NA	NA	NA	NA	NA	0
AP006621.6	NA	NA	NA	NA	NA	0
CEND1	0.333699661406077	6.67399322812154	-4.32192809488736	6.34029356671546	0.468233670279706	-7.67322519997362
SLC25A22	46.7179525968508	43.38095598279	0.106915203916512	3.33699661406077	0.425168473186376	3.33870892158654
PANO1	NA	NA	NA	NA	NA	0
PIDD1	13.3479864562431	5.00549492109115	1.41503749927884	8.34249153515192	0.531178703365404	8.46164854732497
RPLP2	226.915769756132	196.882800229585	0.204819791888498	30.0329695265469	0.437369585515366	30.0336679366615
SNORA52	NA	NA	NA	NA	NA	0
PNPLA2	13.3479864562431	13.3479864562431	0	0	0.425168473186376	0
AP006621.8	NA	NA	NA	NA	NA	0
CRACR2B	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
CD151	56.7289424390331	28.3644712195165	1	28.3644712195165	0.620561847927577	28.3820934316477
POLR2L	33.3699661406077	30.0329695265469	0.15200309344505	3.33699661406077	0.425168473186376	3.34045675659331
TSPAN4	20.0219796843646	26.6959729124862	-0.415037499278844	6.67399322812154	0.425168473186376	-6.68688580243597
RP11-1391J7.1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
CHID1	30.0329695265469	28.3644712195165	0.082462160191973	1.66849830703038	0.425168473186376	1.67053482706191
AP2A2	20.0219796843646	6.67399322812154	1.58496250072116	13.3479864562431	0.539976860309341	13.4417576441751
RNU6-1025P	NA	NA	NA	NA	NA	0
MUC6	NA	NA	NA	NA	NA	0
RP13-870H17.3	NA	NA	NA	NA	NA	0
MUC2	NA	NA	NA	NA	NA	0
MUC5AC	NA	NA	NA	NA	NA	0
MUC5B	NA	NA	NA	NA	NA	0
RP11-532E4.2	NA	NA	NA	NA	NA	0
MIR6744	NA	NA	NA	NA	NA	0
TOLLIP	26.6959729124862	10.0109898421823	1.41503749927884	16.6849830703038	0.566436284658791	16.7448795510953
TOLLIP-AS1	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
BRSK2	16.6849830703038	21.690477991395	-0.37851162325373	5.00549492109115	0.425168473186376	-5.01978589722784
MOB2	3.33699661406077	15.0164847632735	-2.16992500144231	11.6794881492127	0.531178703365404	-11.87935258924
DUSP8	NA	NA	NA	NA	NA	0
KRTAP5-AS1	NA	NA	NA	NA	NA	0
KRTAP5-1	NA	NA	NA	NA	NA	0
KRTAP5-2	NA	NA	NA	NA	NA	0
KRTAP5-3	NA	NA	NA	NA	NA	0
KRTAP5-4	NA	NA	NA	NA	NA	0
KRTAP5-5	NA	NA	NA	NA	NA	0
AP006285.7	NA	NA	NA	NA	NA	0
FAM99A	NA	NA	NA	NA	NA	0
FAM99B	NA	NA	NA	NA	NA	0
AP006285.6	NA	NA	NA	NA	NA	0
KRTAP5-6	NA	NA	NA	NA	NA	0
IFITM10	NA	NA	NA	NA	NA	0
RP11-295K3.1	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
CTSD	0.333699661406077	8.34249153515192	-4.64385618977472	8.00879187374584	0.613337798887671	-9.25776147825631
AC068580.6	NA	NA	NA	NA	NA	0
AC068580.5	NA	NA	NA	NA	NA	0
AC068580.7	NA	NA	NA	NA	NA	0
RPL36AP39	NA	NA	NA	NA	NA	0
AC139143.2	NA	NA	NA	NA	NA	0
SYT8	NA	NA	NA	NA	NA	0
TNNI2	NA	NA	NA	NA	NA	0
LSP1	NA	NA	NA	NA	NA	0
MIR4298	NA	NA	NA	NA	NA	0
AC051649.12	NA	NA	NA	NA	NA	0
MIR7847	NA	NA	NA	NA	NA	0
PRR33	NA	NA	NA	NA	NA	0
LINC01150	NA	NA	NA	NA	NA	0
TNNT3	NA	NA	NA	NA	NA	0
MRPL23	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
MRPL23-AS1	NA	NA	NA	NA	NA	0
LINC01219	NA	NA	NA	NA	NA	0
H19	NA	NA	NA	NA	NA	0
H19_1	NA	NA	NA	NA	NA	0
MIR675	NA	NA	NA	NA	NA	0
H19_2	NA	NA	NA	NA	NA	0
IGF2	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
AC132217.4	NA	NA	NA	NA	NA	0
INS-IGF2	NA	NA	NA	NA	NA	0
MIR483	NA	NA	NA	NA	NA	0
IGF2-AS	NA	NA	NA	NA	NA	0
INS	NA	NA	NA	NA	NA	0
TH	NA	NA	NA	NA	NA	0
MIR4686	NA	NA	NA	NA	NA	0
ASCL2	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
C11orf21	NA	NA	NA	NA	NA	0
TSPAN32	NA	NA	NA	NA	NA	0
RNU6-878P	NA	NA	NA	NA	NA	0
CD81-AS1	NA	NA	NA	NA	NA	0
RPL26P30	NA	NA	NA	NA	NA	0
CD81	50.0549492109115	53.3919458249723	-0.0931094043914816	3.33699661406077	0.425168473186376	-3.33829533795906
TSSC4	20.0219796843646	16.6849830703038	0.263034405833794	3.33699661406077	0.425168473186376	3.34734723339324
AC124057.5	NA	NA	NA	NA	NA	0
TRPM5	NA	NA	NA	NA	NA	0
KCNQ1	6.67399322812154	0.166849830703038	5.32192809488736	6.5071433974185	0.468233670279706	8.40629727298045
KCNQ1OT1	60.0659390530938	78.4194204304281	-0.384663850235325	18.3534813773342	0.449724962448748	-18.3575119486774
KCNQ1OT1_1	NA	NA	NA	NA	NA	0
KCNQ1OT1_2	NA	NA	NA	NA	NA	0
KCNQ1OT1_3	NA	NA	NA	NA	NA	0
KCNQ1OT1_5	NA	NA	NA	NA	NA	0
COX6CP18	NA	NA	NA	NA	NA	0
KCNQ1-AS1	NA	NA	NA	NA	NA	0
KCNQ1DN	NA	NA	NA	NA	NA	0
AC013791.1	NA	NA	NA	NA	NA	0
CDKN1C	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
SLC22A18AS	NA	NA	NA	NA	NA	0
SLC22A18	NA	NA	NA	NA	NA	0
PHLDA2	NA	NA	NA	NA	NA	0
NAP1L4	3.33699661406077	10.0109898421823	-1.58496250072116	6.67399322812154	0.468233670279706	-6.85961308950471
SNORA54	NA	NA	NA	NA	NA	0
CTC-343N3.1	NA	NA	NA	NA	NA	0
CARS	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
CARS-AS1	NA	NA	NA	NA	NA	0
RNU1-91P	NA	NA	NA	NA	NA	0
AC108448.2	NA	NA	NA	NA	NA	0
OSBPL5	3.33699661406077	1.66849830703038	1	1.66849830703038	0.468233670279706	1.94522147853741
AC108448.3	NA	NA	NA	NA	NA	0
MRGPRG	NA	NA	NA	NA	NA	0
MRGPRG-AS1	NA	NA	NA	NA	NA	0
AC109309.4	NA	NA	NA	NA	NA	0
MRGPRE	NA	NA	NA	NA	NA	0
NDUFA5P8	NA	NA	NA	NA	NA	0
RP11-11A9.1	NA	NA	NA	NA	NA	0
NDUFA5P1	NA	NA	NA	NA	NA	0
RP11-11A9.2	NA	NA	NA	NA	NA	0
RP5-1173A5.1	NA	NA	NA	NA	NA	0
ZNF195	10.0109898421823	16.6849830703038	-0.736965594166206	6.67399322812154	0.425168473186376	-6.7145590991514
TSSC2	NA	NA	NA	NA	NA	0
OR7E12P	NA	NA	NA	NA	NA	0
FAM86GP	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP13-726E6.2	NA	NA	NA	NA	NA	0
RP13-726E6.1	NA	NA	NA	NA	NA	0
SNRPCP5	NA	NA	NA	NA	NA	0
RPS3AP39	NA	NA	NA	NA	NA	0
RPS24P14	NA	NA	NA	NA	NA	0
AP006294.2	NA	NA	NA	NA	NA	0
OR7E117P	NA	NA	NA	NA	NA	0
TRPC2	NA	NA	NA	NA	NA	0
ART5	NA	NA	NA	NA	NA	0
ART1	NA	NA	NA	NA	NA	0
CHRNA10	NA	NA	NA	NA	NA	0
NUP98	130.14286794837	170.186827317099	-0.387023123109247	40.0439593687292	0.461047172492185	-40.0458296058685
RNU6-1143P	NA	NA	NA	NA	NA	0
RNU7-50P	NA	NA	NA	NA	NA	0
PGAP2	3.33699661406077	15.0164847632735	-2.16992500144231	11.6794881492127	0.531178703365404	-11.87935258924
RHOG	6.67399322812154	13.3479864562431	-1	6.67399322812154	0.468233670279706	-6.74849506253151
AC090587.5	NA	NA	NA	NA	NA	0
STIM1	30.0329695265469	20.0219796843646	0.584962500721156	10.0109898421823	0.463212966345959	10.0280655536114
AC090587.4	NA	NA	NA	NA	NA	0
MIR4687	NA	NA	NA	NA	NA	0
AC090804.1	NA	NA	NA	NA	NA	0
RP11-438N5.4	NA	NA	NA	NA	NA	0
HNRNPA1P76	NA	NA	NA	NA	NA	0
RP11-438N5.2	NA	NA	NA	NA	NA	0
RPS29P20	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
RRM1	123.468874720248	146.827851018674	-0.249978253008348	23.3589762984254	0.43789022855519	-23.3603138428699
RRM1-AS1	NA	NA	NA	NA	NA	0
OR55B1P	NA	NA	NA	NA	NA	0
RP11-23F23.2	NA	NA	NA	NA	NA	0
RP11-23F23.3	NA	NA	NA	NA	NA	0
SSU72P5	NA	NA	NA	NA	NA	0
SSU72P2	NA	NA	NA	NA	NA	0
SSU72P6	NA	NA	NA	NA	NA	0
SSU72P4	NA	NA	NA	NA	NA	0
SSU72P3	NA	NA	NA	NA	NA	0
SSU72P7	NA	NA	NA	NA	NA	0
OR52B4	NA	NA	NA	NA	NA	0
OR52B3P	NA	NA	NA	NA	NA	0
TRIM21	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
OR51R1P	NA	NA	NA	NA	NA	0
OR52P2P	NA	NA	NA	NA	NA	0
OR52K2	NA	NA	NA	NA	NA	0
OR52K3P	NA	NA	NA	NA	NA	0
OR52K1	NA	NA	NA	NA	NA	0
OR52M2P	NA	NA	NA	NA	NA	0
OR52M1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
C11orf40	NA	NA	NA	NA	NA	0
OR52I2	NA	NA	NA	NA	NA	0
OR52I1	NA	NA	NA	NA	NA	0
TRIM68	16.6849830703038	5.00549492109115	1.73696559416621	11.6794881492127	0.531178703365404	11.8079419418846
OR51D1	NA	NA	NA	NA	NA	0
OR51E1	NA	NA	NA	NA	NA	0
OR51A9P	NA	NA	NA	NA	NA	0
OR51E2	NA	NA	NA	NA	NA	0
OR51C1P	NA	NA	NA	NA	NA	0
MMP26	NA	NA	NA	NA	NA	0
OR51F5P	NA	NA	NA	NA	NA	0
OR51C4P	NA	NA	NA	NA	NA	0
KRT8P49	NA	NA	NA	NA	NA	0
OR51F3P	NA	NA	NA	NA	NA	0
OR51F4P	NA	NA	NA	NA	NA	0
OR51F1	NA	NA	NA	NA	NA	0
OR51N1P	NA	NA	NA	NA	NA	0
OR52Y1P	NA	NA	NA	NA	NA	0
OR52R1	NA	NA	NA	NA	NA	0
OR51F2	NA	NA	NA	NA	NA	0
OR51A8P	NA	NA	NA	NA	NA	0
OR51S1	NA	NA	NA	NA	NA	0
OR51H1	NA	NA	NA	NA	NA	0
OR51H2P	NA	NA	NA	NA	NA	0
OR51T1	NA	NA	NA	NA	NA	0
OR51A6P	NA	NA	NA	NA	NA	0
OR51A7	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
OR51G2	NA	NA	NA	NA	NA	0
OR51G1	NA	NA	NA	NA	NA	0
OR51A3P	NA	NA	NA	NA	NA	0
OR51A4	NA	NA	NA	NA	NA	0
OR51A2	NA	NA	NA	NA	NA	0
OR51A5P	NA	NA	NA	NA	NA	0
OR51L1	NA	NA	NA	NA	NA	0
OR51P1P	NA	NA	NA	NA	NA	0
OR52J2P	NA	NA	NA	NA	NA	0
OR52J3	NA	NA	NA	NA	NA	0
OR52E2	NA	NA	NA	NA	NA	0
OR52E1	NA	NA	NA	NA	NA	0
OR52S1P	NA	NA	NA	NA	NA	0
OR52E3P	NA	NA	NA	NA	NA	0
OR52J1P	NA	NA	NA	NA	NA	0
AC113331.9	NA	NA	NA	NA	NA	0
OR52A4P	NA	NA	NA	NA	NA	0
OR52A5	NA	NA	NA	NA	NA	0
OR52A1	NA	NA	NA	NA	NA	0
OR51A1P	NA	NA	NA	NA	NA	0
OR52Z1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
OR51V1	NA	NA	NA	NA	NA	0
AC104389.16	NA	NA	NA	NA	NA	0
CoTC_ribozyme	NA	NA	NA	NA	NA	0
HBB	NA	NA	NA	NA	NA	0
HBD	NA	NA	NA	NA	NA	0
HBBP1	NA	NA	NA	NA	NA	0
BGLT3	NA	NA	NA	NA	NA	0
HBG1	NA	NA	NA	NA	NA	0
HBG2	NA	NA	NA	NA	NA	0
HBE1	NA	NA	NA	NA	NA	0
OR51AB1P	NA	NA	NA	NA	NA	0
OR51B4	NA	NA	NA	NA	NA	0
AC104389.28	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
OR51B3P	NA	NA	NA	NA	NA	0
OR51B2	NA	NA	NA	NA	NA	0
OR51B8P	NA	NA	NA	NA	NA	0
OR51B5	NA	NA	NA	NA	NA	0
OR51B6	NA	NA	NA	NA	NA	0
AC104389.31	NA	NA	NA	NA	NA	0
AC104389.32	NA	NA	NA	NA	NA	0
OR51M1	NA	NA	NA	NA	NA	0
OR51J1	NA	NA	NA	NA	NA	0
OR51Q1	NA	NA	NA	NA	NA	0
OR51K1P	NA	NA	NA	NA	NA	0
OR51I1	NA	NA	NA	NA	NA	0
OR51I2	NA	NA	NA	NA	NA	0
OR51A10P	NA	NA	NA	NA	NA	0
OR52D1	NA	NA	NA	NA	NA	0
UBQLN3	NA	NA	NA	NA	NA	0
UBQLNL	NA	NA	NA	NA	NA	0
OLFM5P	NA	NA	NA	NA	NA	0
OR52V1P	NA	NA	NA	NA	NA	0
OR52H1	NA	NA	NA	NA	NA	0
OR52H2P	NA	NA	NA	NA	NA	0
OR52B5P	NA	NA	NA	NA	NA	0
OR52T1P	NA	NA	NA	NA	NA	0
HNRNPA1P53	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
AC015691.13	NA	NA	NA	NA	NA	0
OR52B6	NA	NA	NA	NA	NA	0
TRIM6	NA	NA	NA	NA	NA	0
TRIM6-TRIM34	NA	NA	NA	NA	NA	0
TRIM34	NA	NA	NA	NA	NA	0
TRIM5	23.3589762984254	15.0164847632735	0.637429920615292	8.34249153515192	0.463212966345959	8.36680834714033
TRIM22	NA	NA	NA	NA	NA	0
OR52U1P	NA	NA	NA	NA	NA	0
OR52P1P	NA	NA	NA	NA	NA	0
OR56B1	NA	NA	NA	NA	NA	0
OR52N4	NA	NA	NA	NA	NA	0
OR56B2P	NA	NA	NA	NA	NA	0
OR52N5	NA	NA	NA	NA	NA	0
OR52N1	NA	NA	NA	NA	NA	0
OR52N3P	NA	NA	NA	NA	NA	0
OR52N2	NA	NA	NA	NA	NA	0
OR52E6	NA	NA	NA	NA	NA	0
OR52E8	NA	NA	NA	NA	NA	0
OR52E7P	NA	NA	NA	NA	NA	0
OR52E4	NA	NA	NA	NA	NA	0
OR52E5	NA	NA	NA	NA	NA	0
OR52Q1P	NA	NA	NA	NA	NA	0
AC025016.1	NA	NA	NA	NA	NA	0
OR56A3	NA	NA	NA	NA	NA	0
OR56A5	NA	NA	NA	NA	NA	0
OR52L1	NA	NA	NA	NA	NA	0
KRT18P58	NA	NA	NA	NA	NA	0
OR56A4	NA	NA	NA	NA	NA	0
RNA5SP329	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
OR56A1	NA	NA	NA	NA	NA	0
OR56A7P	NA	NA	NA	NA	NA	0
OR52L2P	NA	NA	NA	NA	NA	0
OR52X1P	NA	NA	NA	NA	NA	0
OR56B4	NA	NA	NA	NA	NA	0
RP11-290F24.3	NA	NA	NA	NA	NA	0
OR56B3P	NA	NA	NA	NA	NA	0
OR52B1P	NA	NA	NA	NA	NA	0
OR52B2	NA	NA	NA	NA	NA	0
OR52W1	NA	NA	NA	NA	NA	0
RP11-290F24.6	NA	NA	NA	NA	NA	0
C11orf42	NA	NA	NA	NA	NA	0
FAM160A2	10.0109898421823	3.33699661406077	1.58496250072116	6.67399322812154	0.468233670279706	6.85961308950471
CNGA4	NA	NA	NA	NA	NA	0
CCKBR	NA	NA	NA	NA	NA	0
RP11-304C12.4	NA	NA	NA	NA	NA	0
PRKCDBP	NA	NA	NA	NA	NA	0
RP11-304C12.5	NA	NA	NA	NA	NA	0
RP11-304C12.3	NA	NA	NA	NA	NA	0
SMPD1	13.3479864562431	8.34249153515192	0.678071905112638	5.00549492109115	0.425168473186376	5.0512138059651
APBB1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
HPX	NA	NA	NA	NA	NA	0
TRIM3	0.333699661406077	6.67399322812154	-4.32192809488736	6.34029356671546	0.468233670279706	-7.67322519997362
ARFIP2	26.6959729124862	15.0164847632735	0.830074998557688	11.6794881492127	0.463212966345959	11.7089481991693
TIMM10B	6.67399322812154	21.690477991395	-1.70043971814109	15.0164847632735	0.539976860309341	-15.1124554550429
CTD-2010I16.2	NA	NA	NA	NA	NA	0
CTD-2010I16.1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
DNHD1	16.6849830703038	15.0164847632735	0.15200309344505	1.66849830703038	0.425168473186376	1.67540787302081
RRP8	20.0219796843646	16.6849830703038	0.263034405833794	3.33699661406077	0.425168473186376	3.34734723339324
RP11-732A19.8	NA	NA	NA	NA	NA	0
ILK	3.33699661406077	3.33699661406077	0	0	0.425168473186376	0
TAF10	23.3589762984254	26.6959729124862	-0.192645077942396	3.33699661406077	0.425168473186376	-3.3425526964146
RP11-732A19.2	NA	NA	NA	NA	NA	0
TPP1	16.6849830703038	20.0219796843646	-0.263034405833794	3.33699661406077	0.425168473186376	-3.34734723339324
RP11-732A19.9	NA	NA	NA	NA	NA	0
DCHS1	NA	NA	NA	NA	NA	0
RP11-732A19.5	NA	NA	NA	NA	NA	0
RP11-732A19.6	NA	NA	NA	NA	NA	0
MRPL17	30.0329695265469	50.0549492109115	-0.736965594166206	20.0219796843646	0.485315430520034	-20.0355381452082
RP11-732A19.1	NA	NA	NA	NA	NA	0
GVINP1	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
GVINP2	NA	NA	NA	NA	NA	0
OR2AG2	NA	NA	NA	NA	NA	0
OR2AG1	NA	NA	NA	NA	NA	0
OR6A2	NA	NA	NA	NA	NA	0
RP11-413N10.3	NA	NA	NA	NA	NA	0
RP11-560B16.5	NA	NA	NA	NA	NA	0
OR10A5	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
OR10A2	NA	NA	NA	NA	NA	0
OR10A4	NA	NA	NA	NA	NA	0
OR2D2	NA	NA	NA	NA	NA	0
OR2D3	NA	NA	NA	NA	NA	0
ZNF215	3.33699661406077	5.00549492109115	-0.584962500721156	1.66849830703038	0.425168473186376	-1.76806892620543
ZNF214	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
NLRP14	NA	NA	NA	NA	NA	0
RBMXL2	NA	NA	NA	NA	NA	0
RP11-324J3.1	NA	NA	NA	NA	NA	0
MIR302E	NA	NA	NA	NA	NA	0
SYT9	NA	NA	NA	NA	NA	0
CTD-2516F10.2	NA	NA	NA	NA	NA	0
OLFML1	NA	NA	NA	NA	NA	0
PPFIBP2	0.333699661406077	5.00549492109115	-3.90689059560852	4.67179525968508	0.468233670279706	-6.09011207404841
CTD-2516F10.4	NA	NA	NA	NA	NA	0
CYB5R2	NA	NA	NA	NA	NA	0
OVCH2	NA	NA	NA	NA	NA	0
RP11-35J10.6	NA	NA	NA	NA	NA	0
RP11-35J10.7	NA	NA	NA	NA	NA	0
RP11-35J10.5	NA	NA	NA	NA	NA	0
RP11-35J10.4	NA	NA	NA	NA	NA	0
OR10AB1P	NA	NA	NA	NA	NA	0
OR5P4P	NA	NA	NA	NA	NA	0
RP11-494M8.4	NA	NA	NA	NA	NA	0
OR5P1P	NA	NA	NA	NA	NA	0
RP11-494M8.1	NA	NA	NA	NA	NA	0
OR5P2	NA	NA	NA	NA	NA	0
OR5P3	NA	NA	NA	NA	NA	0
OR5E1P	NA	NA	NA	NA	NA	0
RNU6-943P	NA	NA	NA	NA	NA	0
OR10A6	NA	NA	NA	NA	NA	0
OR10A3	NA	NA	NA	NA	NA	0
NLRP10	NA	NA	NA	NA	NA	0
EIF3F	30.0329695265469	36.7069627546685	-0.289506617194985	6.67399322812154	0.425168473186376	-6.68026943247141
COX6CP5	NA	NA	NA	NA	NA	0
CASC23	NA	NA	NA	NA	NA	0
TUB	6.67399322812154	20.0219796843646	-1.58496250072116	13.3479864562431	0.539976860309341	-13.4417576441751
RP11-236J17.6	NA	NA	NA	NA	NA	0
TUB-AS1	NA	NA	NA	NA	NA	0
RP11-236J17.7	NA	NA	NA	NA	NA	0
RIC3	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
RP11-379P15.1	NA	NA	NA	NA	NA	0
LMO1	NA	NA	NA	NA	NA	0
STK33	NA	NA	NA	NA	NA	0
TRIM66	3.33699661406077	3.33699661406077	0	0	0.425168473186376	0
RP11-152H18.4	NA	NA	NA	NA	NA	0
RPL27A	70.0769288952761	76.7509221233977	-0.131244533278253	6.67399322812155	0.425168473186376	-6.67528356974651
SNORA3A	NA	NA	NA	NA	NA	0
SNORA3B	66.7399322812154	55.0604441320027	0.277533975528909	11.6794881492127	0.437712621280396	11.6827851360526
ST5	3.33699661406077	5.00549492109115	-0.584962500721156	1.66849830703038	0.425168473186376	-1.76806892620543
RP11-152H18.3	NA	NA	NA	NA	NA	0
RP11-318C2.1	NA	NA	NA	NA	NA	0
RNA5SP330	NA	NA	NA	NA	NA	0
AKIP1	16.6849830703038	15.0164847632735	0.15200309344505	1.66849830703038	0.425168473186376	1.67540787302081
C11orf16	NA	NA	NA	NA	NA	0
ASCL3	NA	NA	NA	NA	NA	0
TMEM9B	30.0329695265469	10.0109898421823	1.58496250072116	20.0219796843646	0.579403645516178	20.0846154210082
TMEM9B-AS1	NA	NA	NA	NA	NA	0
NRIP3	20.0219796843646	15.0164847632735	0.415037499278844	5.00549492109115	0.425168473186376	5.02267215044711
RP11-467K18.2	NA	NA	NA	NA	NA	0
SCUBE2	NA	NA	NA	NA	NA	0
MIR5691	NA	NA	NA	NA	NA	0
KRT8P41	NA	NA	NA	NA	NA	0
DENND5A	73.4139255093369	68.4084305882458	0.101879614019214	5.00549492109116	0.425168473186376	5.00653161987639
RP11-5L12.1	NA	NA	NA	NA	NA	0
TMEM41B	20.0219796843646	28.3644712195165	-0.502500340529183	8.34249153515192	0.450097430276458	-8.35761159700027
PRR13P2	NA	NA	NA	NA	NA	0
IPO7	250.274746054558	293.655702037348	-0.230612928141417	43.3809559827901	0.442240084439573	-43.3815689470009
SNORA23	126.805871334309	90.0989085796407	0.493040011280117	36.7069627546685	0.478912434539033	36.7102738089127
CTD-2371O3.2	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
CTD-2371O3.3	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
ZNF143	6.67399322812154	13.3479864562431	-1	6.67399322812154	0.468233670279706	-6.74849506253151
WEE1	50.0549492109115	40.0439593687292	0.321928094887362	10.0109898421823	0.442412617220801	10.0161647010498
RPL23AP65	NA	NA	NA	NA	NA	0
RP11-16F15.4	NA	NA	NA	NA	NA	0
RP11-16F15.2	NA	NA	NA	NA	NA	0
SWAP70	16.6849830703038	13.3479864562431	0.321928094887362	3.33699661406077	0.425168473186376	3.3524892394355
RN7SKP50	NA	NA	NA	NA	NA	0
RP11-540A21.2	NA	NA	NA	NA	NA	0
SBF2-AS1	0.333699661406077	3.33699661406077	-3.32192809488736	3.00329695265469	0.468233670279706	-4.47828079215975
SBF2	30.0329695265469	30.0329695265469	0	0	0.425168473186376	0
RP11-1H15.2	NA	NA	NA	NA	NA	0
RNU7-28P	NA	NA	NA	NA	NA	0
RP11-1H15.1	NA	NA	NA	NA	NA	0
RP11-748C4.1	6.67399322812154	0.166849830703038	5.32192809488736	6.5071433974185	0.468233670279706	8.40629727298045
RP11-351I24.3	0.333699661406077	1.66849830703038	-2.32192809488736	1.33479864562431	0.468233670279706	-2.67825269573051
RP11-351I24.1	NA	NA	NA	NA	NA	0
ADM	20.0219796843646	8.34249153515192	1.26303440583379	11.6794881492127	0.531178703365404	11.7475827018974
AMPD3	3.33699661406077	0.166849830703038	4.32192809488736	3.17014678335773	0.468233670279706	5.35993405606917
RNU6ATAC33P	NA	NA	NA	NA	NA	0
MTRNR2L8	16.6849830703038	25.0274746054558	-0.584962500721156	8.34249153515192	0.463212966345959	-8.36297471844387
MIR4485	NA	NA	NA	NA	NA	0
RNF141	0.333699661406077	16.6849830703038	-5.64385618977472	16.3512834088978	0.695392359842488	-17.297906862073
MRVI1-AS1	NA	NA	NA	NA	NA	0
LYVE1	NA	NA	NA	NA	NA	0
MRVI1	NA	NA	NA	NA	NA	0
CTR9	46.7179525968508	63.4029356671546	-0.440572591385982	16.6849830703039	0.460225104534567	-16.6907987904895
RP11-685M7.5	NA	NA	NA	NA	NA	0
EIF4G2	473.853519196629	820.901167058949	-0.792767385834558	347.04764786232	0.542168026630942	-347.048553327768
SNORD97	NA	NA	NA	NA	NA	0
RP11-685M7.3	NA	NA	NA	NA	NA	0
ZBED5	33.3699661406077	13.3479864562431	1.32192809488736	20.0219796843646	0.566436284658791	20.0655716183009
ZBED5-AS1	6.67399322812154	3.33699661406077	1	3.33699661406077	0.468233670279706	3.48361111524421
CTD-2003C8.2	NA	NA	NA	NA	NA	0
RP11-179A10.1	NA	NA	NA	NA	NA	0
RP11-179A10.2	NA	NA	NA	NA	NA	0
